X,Y,Elevation,Slope Angle,Geography,Rainfall,Rainfall Pattern,Soil Type,Livelihood,Industrial Activity,Pitmine Radius,Pitmine Depth,Risk,Disaster
57,49,50.11893945090985,2.70413190729657,hill,1043.378428650492,seasonal,sand,low,low,67.40611894019216,73.5029359075792,0.41019502419300413,landslide
57,50,47.80144528278273,2.8696567301896883,hill,1565.8293248864318,seasonal,rocky,high,medium,422.6780301241781,48.47295677072611,0.43537009397094817,landslide
57,51,45.50853343869145,2.980322395288835,valley,997.0906490893183,uniform,clay,low,medium,120.86606887241744,64.9241496987828,0.4522015020473826,landslide
57,52,43.36756347050935,3.010428773878483,cliff,1094.4378611140453,seasonal,clay,high,low,92.38745392653408,28.607049790659353,0.45678045382336485,landslide
57,53,41.50872006699244,2.974666845803508,plain,1483.7067112491466,seasonal,clay,high,medium,240.28962662376955,69.14713063771504,0.45134133587751657,landslide
57,54,40.037190673973974,2.900445095498844,plain,891.5884022721409,seasonal,rocky,high,low,265.70588737787557,91.89944868286888,0.4400527707529515,landslide
57,55,39.03224865294621,2.8160458949334513,cliff,1220.6250170290716,uniform,rocky,high,low,168.4280393268387,26.30796570754501,0.42721629265680255,landslide
57,56,38.54685268184608,2.7478838091768307,valley,653.2396968940195,irregular,clay,low,medium,480.4481434432034,57.637022313292114,0.41684935653725047,landslide
57,57,38.60776239804475,2.7159916131902273,hill,873.6199624112776,irregular,clay,low,low,124.98176496047067,30.703695667313035,0.41199879548361895,landslide
57,58,39.21617028354089,2.7290866035907992,cliff,1314.6393827672412,seasonal,loam,low,low,308.1879790984864,17.370441071636506,0.41399044417602554,landslide
57,59,40.3488497923583,2.7821200470467495,plain,902.7907471391303,irregular,loam,high,low,324.79741156309,17.58360199690876,0.4220564285778352,landslide
57,60,41.959819720146875,2.858241367099195,plain,1036.6281204528625,uniform,rocky,low,low,344.957235265317,29.818208677403025,0.43363390384960726,landslide
57,61,43.98252481598794,2.9339045344822985,plain,1347.9259206143813,seasonal,loam,low,low,407.2432856653391,40.7873423778166,0.44514169757623073,landslide
57,62,46.33253263640322,2.984154303148379,valley,1026.2441576559208,uniform,sand,high,low,439.2698365434784,29.813026634693784,0.45278430616135507,landslide
57,63,48.910746641567876,2.986294417627955,plain,1446.8526219649075,uniform,sand,high,high,181.253206937915,81.03494822222474,0.45310980133733175,landslide
57,64,51.60713553372719,2.921883843725865,cliff,1264.6988362458194,seasonal,loam,medium,high,493.71200742839585,16.582402767515823,0.44331344170932846,landslide
57,65,54.30497883781754,2.777727041166526,cliff,1330.7049335773509,uniform,loam,medium,low,236.2659538993415,13.81599402374325,0.42138828571178927,landslide
57,66,56.88562872429086,2.5464636217427534,plain,1572.2896796215596,seasonal,clay,low,low,402.868635429989,26.37552899346958,0.38621487413932193,landslide
57,67,59.23378807414339,2.2271454802227018,cliff,1295.9469187842196,uniform,loam,low,low,68.42016314620417,30.785727157756934,0.337649007379135,landslide
57,68,61.24330478614797,1.8261558135606186,plain,1661.654187140803,irregular,sand,low,medium,385.4253775963181,69.85732960001161,0.2766615212606879,none
57,69,62.8234823262906,1.3594307637155225,plain,1473.3786849113471,irregular,rocky,low,medium,423.70441738714425,10.466465316950297,0.205676182073515,none
57,70,63.905906519410394,0.8614036471089613,hill,1042.964271049663,irregular,rocky,high,high,98.75434150852627,92.25925499198121,0.12993003601073178,none
57,71,64.45178858304416,0.4515385749033901,valley,1587.9444225063814,uniform,clay,high,high,187.7296713267808,35.52157830760771,0.06759266804399446,none
57,72,64.45982440347426,0.5520393165292928,valley,1279.1598062708836,seasonal,rocky,medium,high,251.48462659694925,19.289938362423065,0.08287806837818457,none
57,73,63.97457005398045,0.9753604773226227,hill,1081.596087401849,irregular,loam,high,medium,393.7731863965847,95.79630711388991,0.14726200533206263,none
57,74,63.09533355529599,1.3691377754722158,hill,1283.5157085962649,seasonal,clay,high,high,288.34146576707576,91.3417145442623,0.20715254491770227,none
57,75,61.98558287826739,1.6452400702057886,valley,1533.6980473170788,irregular,loam,low,low,334.13160375551587,17.717391227742358,0.24914560924652782,none
57,76,60.86664995026623,1.8021739711782812,plain,1336.5135282726665,irregular,rocky,medium,high,215.91108889754705,49.899662309788965,0.2730140649769325,none
57,77,59.9283561144828,1.89405809340548,plain,1746.7178497654193,uniform,loam,high,high,441.4176638504748,66.79293778823418,0.28698894287212606,none
57,78,59.29781896788998,1.973355479939603,valley,1525.9591673696466,irregular,clay,high,low,214.90471308775622,80.68259986150422,0.2990494737599567,none
57,79,59.05112140249786,2.0672882028462665,plain,1356.9480100206488,seasonal,clay,medium,low,263.4374356452981,98.38600166014845,0.3133359282764161,landslide
57,80,59.22099550919098,2.1781980756537145,hill,892.1795751776526,seasonal,sand,low,high,248.9477637880455,78.2764621212991,0.3302044784925571,landslide
57,81,59.804064457845506,2.2913178480945136,plain,1146.0802457969637,irregular,rocky,low,medium,403.5206444610582,58.89717093736735,0.3474091376771262,landslide
57,82,60.76764235372657,2.3853917643625264,plain,1221.4992419252553,seasonal,loam,low,high,419.4579522297002,13.10956643062222,0.36171706663265785,landslide
57,83,62.05609207016575,2.440411519185894,cliff,1408.989450365324,seasonal,sand,high,medium,457.63260574952045,28.452733138678504,0.37008515392394015,landslide
57,84,63.59674105751827,2.441233765407127,cliff,1391.199912381658,seasonal,sand,high,medium,153.45435545834488,88.18203655420751,0.3702102113360696,landslide
57,85,65.3053551284007,2.3784777915717203,cliff,1250.8621230654858,seasonal,rocky,medium,low,459.96248776121155,45.47682085666106,0.3606655038252852,landslide
57,86,67.09117021920845,2.248173901659311,plain,1236.1049746131514,seasonal,loam,high,medium,180.40581270007368,19.189111013407242,0.34084727074370896,landslide
57,87,68.86148212791319,2.0509832547197213,valley,1416.137068522821,irregular,rocky,low,high,445.11495093445865,81.66489646336386,0.3108560693668157,landslide
57,88,70.52579422814091,1.7913353307947963,hill,942.4241323110043,seasonal,loam,low,medium,435.7062857957305,20.93611433866147,0.27136559000391614,none
57,89,71.99952315952916,1.4766033791218407,plain,1708.654745774957,seasonal,sand,high,medium,254.63864039181587,35.52714537610646,0.22349724792551118,none
57,90,73.20726249436515,1.1163524291557807,valley,585.8499344509586,irregular,sand,high,high,409.2942001928034,12.630528739961257,0.16870581154486392,none
57,91,74.08560438050351,0.7216738187797802,plain,1636.6228446516088,uniform,sand,low,low,384.47810643114985,36.76194619071158,0.10867818920755642,none
57,92,74.58551916056415,0.30470360677073366,hill,1186.4443414724515,seasonal,loam,high,medium,70.2454508387123,83.60281905664519,0.04526018338114268,none
57,93,74.67429296741012,0.12424814923369414,plain,1500.7739442814782,uniform,clay,high,high,61.79137625404498,49.9432539997317,0.01781427734782671,none
57,94,74.33702329590598,0.5485155442150844,hill,1309.1521302877838,uniform,rocky,medium,medium,89.54117696060942,28.777976329638186,0.08234212934293143,none
57,95,73.57767255095526,0.9593635448059408,plain,1303.8103232732406,irregular,loam,medium,medium,476.7184513940021,53.168474784027545,0.14482899325990609,none
57,96,72.41967957181915,1.3446712673426962,hill,1366.2763428079563,uniform,rocky,high,medium,370.7992091082935,10.298787522303583,0.2034313746508051,none
57,97,70.90612913271453,1.6935856716240256,plain,1442.7162867263335,uniform,rocky,low,medium,236.5050101347555,73.06544404809529,0.2564986084395654,none
57,98,69.09947941969187,1.995807510383098,hill,1101.350752023828,uniform,sand,low,high,149.3685252405475,10.480706250645742,0.30246425725401,landslide
57,99,67.08084748379399,2.2413150031373616,cliff,1510.439739157871,irregular,rocky,high,medium,476.5089344122151,38.26835166690377,0.33980408431479847,landslide
57,100,64.94885267049419,2.444464736404821,plain,874.6588129263649,seasonal,clay,high,high,159.94331655330274,26.454519411959964,0.37070161751247116,landslide
57,101,62.762542096914245,2.695667364884888,plain,1198.4008280021626,irregular,loam,medium,low,294.67703957054937,95.06738117581929,0.40890763150997395,landslide
57,102,60.40013463772442,3.040667885281213,valley,1450.7909772816831,irregular,clay,low,low,159.4281718102894,21.212613340388167,0.46137959325321526,landslide
57,103,57.763753301799404,3.4218337988939447,valley,1498.5052738847667,irregular,clay,low,low,377.046557048205,65.058037976527,0.519352036929355,landslide
57,104,54.82534715528594,3.7780126757276373,hill,1338.2366544784204,seasonal,sand,medium,high,127.62578365543074,43.56086840840925,0.5735241418800909,landslide
57,105,51.61093777734482,4.064288040431589,plain,1081.9822686132793,uniform,loam,low,high,317.94658933868885,74.93363851906796,0.6170644529715701,rockfall
57,106,48.18629089777991,4.248675911332536,hill,1469.012333510611,seasonal,loam,medium,high,342.33252616253867,40.22958098986267,0.645108449243569,rockfall
57,107,44.6440132165561,4.31069864278479,cliff,999.1901282643739,uniform,clay,low,low,483.78074115524583,19.472912679386667,0.6545416361507522,rockfall
57,108,41.09207440520357,4.240365935072572,valley,1725.4227221246733,seasonal,loam,high,medium,321.309739658003,13.652545917098031,0.643844564899571,rockfall
57,109,37.64375429011055,4.037133172535962,hill,1174.5987307501007,irregular,rocky,medium,high,268.2702667248915,99.14047253533192,0.6129344035799771,rockfall
57,110,34.40901521770359,3.7087620338818237,hill,738.1122917382119,irregular,loam,medium,low,226.73317080214707,96.69696083513853,0.5629916446379007,landslide
57,111,31.487299601515208,3.270098709799823,valley,841.5949595950344,uniform,loam,low,high,97.61745675249128,29.36184775383748,0.49627428104392113,landslide
57,112,28.961752651139715,2.741807951622467,plain,1213.0930910638763,irregular,rocky,medium,high,374.88872536570034,17.95686080010202,0.4159252646988274,landslide
57,113,26.894870283076532,2.1491390173353446,hill,1241.947581397816,irregular,rocky,medium,low,161.23272066796852,64.69639207631035,0.325784816184151,landslide
57,114,25.325572213460575,1.5209925986186728,valley,1790.8970054853287,seasonal,rocky,low,high,190.67592306231492,72.1591577623035,0.23024851144411232,none
57,115,24.26770023268146,0.8909513288718791,plain,888.4501987157321,uniform,rocky,high,high,55.33379938472308,76.09769378210649,0.1344240142380232,none
57,116,23.70994166188937,0.3254383209860922,cliff,1211.8386597911792,seasonal,loam,low,high,346.5566119384364,92.15174314089776,0.048413776105627526,none
57,117,23.617177991389042,0.39288411773994,valley,882.173577875383,seasonal,sand,low,low,391.4878055542778,32.85064922798551,0.05867177010211434,none
57,118,23.93325870092156,0.8564689884772592,hill,1052.203544035979,irregular,sand,low,low,92.46104381662187,29.946654093267952,0.12917951187053286,none
57,119,24.58520026183332,1.2563966108323985,cliff,1705.1916090208015,seasonal,rocky,medium,high,111.66416314505946,16.689052290728462,0.19000546910728566,none
57,120,25.488810321133354,1.55730830043375,plain,859.0991330532028,uniform,loam,high,low,420.33360093555837,23.509475644157973,0.23577185417452518,none
57,121,26.55573706743748,1.7512289880300682,plain,1376.11272722035,irregular,loam,medium,high,380.62745931147435,68.45224477387103,0.26526571954344663,none
57,122,27.70194377880106,1.8423243812264016,valley,1317.8722077043176,uniform,loam,low,high,105.69507751588567,53.76225123227561,0.2791206377368815,none
57,123,28.857608552438784,1.8466786862444942,valley,1192.7485720925374,uniform,loam,medium,high,240.22502925788322,74.5507534824682,0.2797828944954084,none
57,124,29.978449216332226,1.7936033798558475,valley,1355.8309869575212,uniform,loam,high,high,190.29051460744282,65.99843816442919,0.27171054305913633,none
57,125,31.058473422725214,1.7123480425178919,plain,851.9938854170134,uniform,sand,low,medium,123.74555390274207,73.58477731073603,0.25935222270839176,none
57,126,32.09331357819941,1.5803575309300726,cliff,1696.8967523410672,seasonal,clay,high,medium,247.2623498108835,57.76965160788438,0.23927746726584695,none
57,127,32.943679580973594,1.3674596738659692,plain,1777.4536485370563,irregular,clay,low,high,433.38217981827563,95.34463945001481,0.20689731839461445,none
57,128,33.491723586434034,1.1207197375436555,hill,1214.131409327794,seasonal,clay,low,high,417.32159114789323,70.70414833824829,0.16937004601728226,none
57,129,33.68094117350298,0.9150961186806532,plain,1926.9318391840661,irregular,rocky,low,low,313.7510844655885,73.53206659418288,0.13809625358910937,none
57,130,33.50452714225945,0.8219070186719716,hill,1080.2916205350239,seasonal,rocky,high,high,301.85498355928667,89.48544022466444,0.12392289847380294,none
57,131,32.99463963429858,0.8539427390989242,cliff,1320.1295981568842,irregular,sand,low,low,344.5903411855084,64.84779665259359,0.12879528850593733,none
57,132,32.212572575829164,0.9473216141764618,valley,1629.5667191323541,uniform,sand,medium,medium,488.89404790060104,30.534713196888877,0.14299750696945376,none
57,133,31.239836443509876,1.032375283281574,valley,1062.298661933127,uniform,loam,low,medium,420.48677677403083,48.32962514275774,0.1559335247652498,none
57,134,30.170147353024003,1.0699131537895747,plain,785.5352823361685,seasonal,sand,low,low,145.9823836540071,75.27154481567959,0.1616427500816518,none
57,135,29.102324470392425,1.0453118187737942,valley,716.4848803143439,seasonal,rocky,low,high,260.06956505029507,93.35614221304525,0.15790107366824296,none
57,136,28.134095746025494,0.9612588418821699,cliff,1818.2479691707977,uniform,sand,medium,low,385.9162275107595,53.190492443161084,0.14511725356618543,none
57,137,27.356811971512812,0.8381691921555068,valley,1041.2926048083666,seasonal,loam,medium,medium,431.66665964676776,30.14497627658282,0.12639625168471916,none
57,138,26.851069159152157,0.7243756104355807,plain,1144.2789709744504,seasonal,loam,high,high,88.04370332954763,38.31162964222031,0.10908911122077113,none
57,139,26.683239244216317,0.7052120971003034,cliff,866.1707765036837,irregular,loam,low,high,362.2422264928383,48.39169793912844,0.1061744862299461,none
57,140,26.902909109958696,0.844815688136906,hill,1484.5017837987566,irregular,rocky,high,high,118.79444050144221,75.73788000217532,0.12740713329864237,none
57,141,27.541227935357433,1.1106732133452402,plain,965.5320422326245,irregular,clay,high,medium,97.69061139629801,19.500075732329165,0.1678420459064818,none
57,142,28.610162865597776,1.438530899690795,hill,1052.6210917016035,seasonal,clay,low,high,429.58688886472186,14.277545422317601,0.21770671264782165,none
57,143,30.102663005293294,1.7836457740655398,cliff,1289.856125824848,uniform,rocky,low,medium,403.97694695933944,99.79486185730951,0.2701960667636134,none
57,144,31.993731734444925,2.1172846070947724,plain,880.7862218263283,uniform,loam,medium,medium,385.9659289083622,41.59314089492052,0.32094000205582246,landslide
57,145,34.24240734713958,2.4194899570768778,plain,1146.4253191457324,uniform,loam,medium,medium,60.889288254854876,32.956837875175,0.3669031430523854,landslide
57,146,36.79465201298603,2.6762281238588796,cliff,1620.6628768509809,uniform,rocky,high,low,165.58677295450244,66.60058500499576,0.4059510704292469,landslide
57,147,39.587149061290006,2.8787910895208255,valley,1328.476319255059,irregular,clay,low,medium,243.9994392580399,93.82614928052048,0.43675936072573984,landslide
57,148,42.55200858796774,3.024150122455479,plain,1239.1626877285075,irregular,loam,high,medium,446.02033372175316,49.57211530090734,0.4588673668424256,landslide
57,149,45.62238138519766,3.092802843140362,plain,1264.4594128391595,seasonal,loam,medium,low,285.42611382243047,82.97380701186125,0.46930892481227543,landslide
58,0,23.239636860267645,2.2529979637778554,hill,1083.2594712070309,uniform,clay,high,high,274.3872934960193,34.7653433721467,0.3415809739933171,landslide
58,1,24.39670213370556,2.2709978306504706,valley,1798.8456959264777,seasonal,rocky,low,low,52.076826737074114,58.15320923502265,0.3443186171853862,landslide
58,2,25.44007045680087,2.2365314916200947,hill,956.3528608397799,uniform,sand,high,high,423.38982423273444,59.515886464199305,0.33907654850400015,landslide
58,3,26.280177031864486,2.1700732852841353,hill,1263.277848589179,uniform,loam,high,low,313.29385603674245,31.17389123152734,0.3289687595175403,landslide
58,4,26.85221410470392,2.0961638847768875,valley,1234.507669902842,seasonal,clay,low,high,217.11144034326605,61.506030621910035,0.31772770042746384,landslide
58,5,27.114326069592064,2.038394833788408,valley,1502.6287521399406,irregular,rocky,low,low,122.23023050414724,61.8695267695677,0.30894146604750217,landslide
58,6,27.045718012527768,2.0145328110531238,cliff,1530.952181638092,seasonal,clay,low,low,238.6979052222104,62.093873646098956,0.3053122334230301,landslide
58,7,26.644677692788456,2.032003445521118,valley,1190.3943586538787,seasonal,clay,medium,medium,157.42450676167618,46.13022068325373,0.307969384381474,landslide
58,8,25.92651096277469,2.08641487888707,plain,1287.199947933915,uniform,sand,high,high,252.58730080108833,67.17455687432916,0.31624495059422447,landslide
58,9,24.92139062614686,2.1644793130860727,valley,1298.5604261741844,irregular,loam,high,low,187.9241175906226,40.64695072536115,0.3281179587858999,landslide
58,10,23.672118734253566,2.24934824489223,cliff,518.3575033288179,seasonal,loam,low,low,69.78781908894081,45.22882198994592,0.34102587944006796,landslide
58,11,22.23180232085217,2.325362690452037,cliff,723.3031192566673,irregular,loam,low,high,496.5996904738765,13.70955056508606,0.35258709991233245,landslide
58,12,20.661442575121328,2.3809731321688425,cliff,1018.4808927834088,irregular,sand,medium,low,251.522236521704,96.03997956358317,0.36104502619875334,landslide
58,13,19.02743745296531,2.4102196223510095,valley,1031.5203970869393,irregular,clay,low,low,416.0991202709731,74.5916321474533,0.3654931954716571,landslide
58,14,17.398997726610492,2.4135168275978245,valley,840.2152734107603,irregular,rocky,medium,medium,102.25658394673827,76.5427906484163,0.36599467537485186,landslide
58,15,15.845476472493672,2.3981451518020864,hill,1424.874771412089,uniform,clay,medium,medium,323.94046540237395,80.79175061666254,0.36365676010632736,landslide
58,16,14.433611997442434,2.378314720179313,hill,1200.6355263052417,uniform,loam,medium,high,286.2186412945512,74.61558687884926,0.36064070190367076,landslide
58,17,13.224684203147516,2.374050704041788,plain,1135.5916357839487,uniform,sand,low,high,479.1230732276066,88.10218925234949,0.3599921773988852,landslide
58,18,12.271584388926957,2.4077268577332167,hill,823.153417647784,uniform,clay,high,medium,411.62383703281796,12.055000146542522,0.36511406488510184,landslide
58,19,11.615798492782396,2.497838166272647,plain,1186.6365407265635,uniform,sand,low,low,235.9750998539992,19.408315379962698,0.37881931126815854,landslide
58,20,11.28430377074739,2.6522168879025507,cliff,500.0,seasonal,rocky,high,low,407.43622780859005,47.77121707198533,0.4022991436058871,landslide
58,21,11.286378914527463,2.8648704374325735,hill,1151.1131067582478,irregular,rocky,low,medium,233.61515919567995,87.5581637787775,0.4346421351546694,landslide
58,22,11.610327607432332,3.11829331422051,valley,1218.955100642327,uniform,loam,medium,low,392.36811580103995,36.03304750463247,0.4731858320754825,landslide
58,23,12.220115518599801,3.3889378676174706,hill,1272.5744952964496,irregular,sand,high,high,181.15888568021813,77.25785855142828,0.5143488153531541,landslide
58,24,13.051920735512493,3.6528723959764644,plain,730.7694709562161,uniform,loam,low,medium,217.8249002373887,34.15866851990821,0.5544912547293734,landslide
58,25,14.010597634805036,3.9005363240152233,hill,1267.4450210074424,uniform,sand,low,low,322.54885313145786,99.87966117752136,0.5921590592367462,landslide
58,26,15.042353745134433,4.167874486570137,cliff,887.5706190406372,seasonal,sand,high,low,293.3968265973176,85.69785244997303,0.6328191655518765,rockfall
58,27,16.33581188809802,4.497667116499018,valley,956.2590503122998,irregular,rocky,medium,high,227.965482431468,51.52121368836686,0.6829781225324397,rockfall
58,28,18.057272665705113,4.889766803410332,plain,1415.3794157467994,uniform,clay,medium,high,471.93346439371226,89.85928669034536,0.742613510176239,rockfall
58,29,20.28533210091546,5.316858674485478,valley,1804.2341170079233,uniform,clay,high,high,276.8184713045246,64.46375974544151,0.8075709435568037,rockfall
58,30,23.027680631358347,5.73733010737586,valley,1215.407627640804,seasonal,rocky,low,high,374.56283606634497,21.70066646234806,0.8715214585166212,rockfall
58,31,26.236579819025497,6.105992299723523,plain,954.8713624079303,irregular,rocky,medium,medium,237.63096726406474,69.26918363287838,0.9275921810500939,rockfall
58,32,29.823016775939003,6.382547178296642,valley,1256.6011342529996,irregular,sand,low,medium,375.47631111125975,56.48396833141858,0.969654079947305,rockfall
58,33,33.66953630579276,6.535864597711526,valley,1481.7087472497437,uniform,clay,medium,medium,406.5707864220774,28.217046966862586,0.9929724962698908,rockfall
58,34,37.64175076156897,6.545377312444802,hill,1386.2992697618206,seasonal,loam,low,low,296.1935823880523,17.27393770805442,0.994419308010886,rockfall
58,35,41.598527619128646,6.4010088873606135,valley,2000.0,seasonal,loam,medium,low,64.7142306592744,89.5328482231297,0.9724619658328298,rockfall
58,36,45.40085476677648,6.102466769859196,valley,985.3987292716,uniform,clay,low,low,276.8899738172946,44.581197145620386,0.9270559747048016,rockfall
58,37,48.91938351080011,5.6582952492104885,valley,1275.6694439757894,irregular,clay,low,low,454.50128493578626,89.66908067965802,0.8595008562019585,rockfall
58,38,52.04064929698383,5.084869831948321,valley,1664.675386025461,uniform,clay,medium,low,87.73718773630297,77.00780223937609,0.7722872006323447,rockfall
58,39,54.671970148096385,4.405461897575643,plain,1645.8477711055596,irregular,sand,medium,medium,312.8937378091435,12.684582197881141,0.668954408265816,rockfall
58,40,56.74502281735337,3.6496090720995378,cliff,614.9766220426858,seasonal,rocky,low,high,65.39250949588445,83.26840723631669,0.5539949279254915,landslide
58,41,58.21809665785385,2.853507423248901,hill,1198.9927139880056,uniform,rocky,high,medium,269.25783523755797,30.839306715506222,0.4329139069049014,landslide
58,42,59.077025207991376,2.0641084755705137,valley,1645.35622975461,uniform,sand,low,high,361.35475930575876,47.6396414106196,0.312852315881352,landslide
58,43,59.334795492839234,1.358891954034081,valley,2000.0,uniform,loam,high,high,221.23035300983076,42.05087408486877,0.20559423320874515,none
58,44,59.02983504151028,0.9253488515149911,plain,1411.1387651252455,irregular,sand,medium,medium,101.27320479299318,11.238498997701177,0.1396556164689944,none
58,45,58.2229766204908,1.0293262042929596,cliff,1089.6410118910549,irregular,clay,high,high,476.3313528385048,86.91903983373686,0.15546978298347247,none
58,46,56.99310068294897,1.4505365841816287,valley,897.2390542687831,seasonal,rocky,low,high,469.8910809893291,73.49122808207659,0.21953268617557392,none
58,47,55.4314555340176,1.8972804656402336,plain,1865.6230072592548,irregular,rocky,medium,low,407.85197649450834,52.10345137519468,0.28747904124192053,none
58,48,53.6346552120512,2.2820022345262885,hill,1418.6224759397278,irregular,sand,medium,low,143.45604108749046,44.968574201160536,0.34599230352799165,landslide
58,49,51.69635508585721,2.592044568555231,hill,945.5799219343747,uniform,rocky,high,high,397.79521802215396,96.31647048177979,0.39314739034137725,landslide
58,50,49.697605167902104,2.842323795292558,valley,1139.0530900998656,seasonal,sand,medium,high,200.7105410082453,88.75379863207006,0.4312129619393641,landslide
58,51,47.71191898829142,3.0416203403463946,valley,1293.0559550486112,seasonal,rocky,high,high,324.083691148657,98.65775504262622,0.4615244544426562,landslide
58,52,45.85041033797515,3.1765340892651017,cliff,1363.1419961664353,uniform,sand,low,medium,251.26890357259165,39.02901488235622,0.4820438121055587,landslide
58,53,44.22177974362104,3.248253118945826,cliff,930.114402736263,irregular,clay,medium,high,162.68728923430666,66.87817147398454,0.49295173241056656,landslide
58,54,42.91607451764093,3.2649154456889296,valley,1015.7428745623522,irregular,sand,low,high,343.87766646327634,36.96308769828115,0.4954859458964278,landslide
58,55,42.00320832187856,3.236778277180888,plain,704.119631288112,uniform,rocky,high,low,373.58106605567104,15.515846183604904,0.4912064960340884,landslide
58,56,41.53199061766711,3.17601120378946,cliff,1511.9286868814345,uniform,sand,high,high,287.74534199909283,86.048025296685,0.4819642851916791,landslide
58,57,41.529666002256114,3.095898022679724,valley,1097.5144599689052,irregular,sand,low,high,122.91469034175736,49.02310642009187,0.46977967813807125,landslide
58,58,42.00196343160779,3.009357791026907,cliff,1339.8964947549875,seasonal,rocky,high,low,272.53973265204957,88.72050431663293,0.45661756545684584,landslide
58,59,42.933655329563145,2.926882617097287,valley,1626.677552572898,uniform,clay,high,high,396.0527222545633,49.739440823274,0.4440737172150207,landslide
58,60,44.28962658337738,2.854315850868909,hill,1265.9610427121836,irregular,sand,low,high,430.9263487139463,14.109690317554959,0.4330368626126218,landslide
58,61,46.01645342562482,2.7912279915352607,valley,1166.1088572152796,uniform,loam,low,medium,62.128198634636554,14.283245891261064,0.42344167783546444,landslide
58,62,48.044492202473464,2.730647790580166,hill,1258.1764430651801,seasonal,loam,medium,high,133.973609929851,72.54348180481716,0.41422788887287987,landslide
58,63,50.290478028329,2.660381077472134,cliff,1218.9580811550682,seasonal,clay,medium,low,468.53152846988775,75.57423409023633,0.4035408549003154,landslide
58,64,52.66063332684821,2.5654344331897647,valley,1573.8494993633835,irregular,clay,low,high,401.7671121281357,98.63553335160272,0.3891001906349095,landslide
58,65,55.05428625832211,2.430725326498011,cliff,1293.251519261637,seasonal,rocky,medium,high,373.32794614889673,48.47377716212373,0.3686119575021713,landslide
58,66,57.367999033428354,2.2434549467723466,hill,1036.6796941263262,uniform,rocky,high,high,112.07558774520454,83.23922724504926,0.34012955350660906,landslide
58,67,59.50020611335337,1.9949212050295488,valley,1514.354717066925,seasonal,sand,medium,high,51.962151811953525,36.70225813550201,0.30232945693385155,landslide
58,68,61.35636229628386,1.6818331652041831,cliff,1569.1453069075055,irregular,clay,medium,low,314.9550272930635,31.704830865496117,0.25471114137562956,none
58,69,62.85460069026796,1.307281622892089,hill,798.5008119538609,uniform,sand,high,low,439.7183170643305,12.525060415617155,0.1977446933931888,none
58,70,63.9319005724455,0.8815105969675856,cliff,1659.8351654304315,seasonal,rocky,low,high,82.06353385142529,57.895411491943904,0.1329881505392055,none
58,71,64.55076513464851,0.4227890179384599,plain,1309.4135319625457,seasonal,sand,high,high,81.22046939671489,31.58573138207893,0.06322007854335837,none
58,72,64.7064091153706,0.060450320980007105,hill,1284.9809850439794,seasonal,sand,medium,low,499.34897475974924,63.97700898504428,0.00811111168423948,none
58,73,64.43445631810587,0.4904638451335278,hill,1501.9873894789544,irregular,sand,high,medium,156.37246824185297,39.348967318067174,0.07351290633237378,none
58,74,63.81914701605783,0.8681636711851011,hill,1029.9070826987163,irregular,clay,low,high,349.3771743427931,75.19570625626284,0.13095818438656354,none
58,75,63.00205524321743,1.1494641632304767,valley,1486.2493542572772,seasonal,loam,medium,high,301.01880365695297,68.20747012976315,0.1737418550894473,none
58,76,62.175967184820855,1.3455798443563738,valley,1086.9673590786433,uniform,clay,low,low,236.53746993156219,94.57636851419683,0.2035695623215011,none
58,77,61.50289336014141,1.5029241412394239,valley,757.5147960868985,seasonal,sand,low,high,411.31650960506244,53.37488286071594,0.22750043615635854,none
58,78,61.08911562724602,1.652286861989798,plain,900.6731162679198,uniform,rocky,high,high,157.0379859958182,33.25855078563758,0.2502173728151113,none
58,79,60.996609897573464,1.7986725658506144,plain,1370.106549870968,uniform,loam,low,high,175.93677494560492,49.23670551009989,0.27248152779064116,none
58,80,61.24999780014427,1.931702959124292,hill,916.3594980016026,irregular,sand,high,high,169.87396062979184,95.75213948971853,0.2927144413483539,none
58,81,61.84307063196124,2.035599929514291,plain,1683.0228369568947,seasonal,sand,high,low,296.22275122186045,64.09011942196778,0.3085163823114573,landslide
58,82,62.744885594600575,2.0958858134580685,cliff,1556.7850360318928,irregular,rocky,medium,high,345.22303939150567,65.55214483479176,0.31768540788951,landslide
58,83,63.90543431699393,2.10248379031655,hill,1600.0317498098896,seasonal,sand,low,medium,91.69414245316288,95.70990135308125,0.31868891011293654,landslide
58,84,65.26088366440047,2.050589518961818,hill,1237.4335739032235,uniform,sand,low,low,116.00811256910117,97.42587738244588,0.31079618514518637,landslide
58,85,66.73838883357018,1.9405197863011383,cliff,1277.3584851884877,irregular,loam,low,low,103.19816222104683,94.53305643719929,0.29405541387149325,none
58,86,68.26047873409755,1.777231333347362,hill,841.8864437267167,irregular,clay,low,medium,343.1229554821989,56.79509127184378,0.2692204789946968,none
58,87,69.74901365596563,1.5699099383376847,plain,1498.7350530472472,irregular,rocky,low,medium,331.4411243877511,74.53836343559239,0.2376884676951014,none
58,88,71.1287152232813,1.3320289737234574,valley,1313.9500365111255,uniform,rocky,high,high,423.5645345317918,43.29258263354041,0.20150857770437305,none
58,89,72.3302686342005,1.0826662055341725,cliff,1370.1916875876782,irregular,rocky,medium,medium,178.92972822505808,93.02154953608571,0.16358239249866433,none
